president,subgroup,approve,disapprove,timestamp
Joseph R. Biden Jr.,Voters,53.554584,40.571212,2021/3/31 19:48
Joseph R. Biden Jr.,Adults,54.348348,38.474126,2021/3/31 19:48
Joseph R. Biden Jr.,All polls,54.106209,39.480767,2021/3/31 19:48
Joseph R. Biden Jr.,Voters,53.885691,40.246736,2021/3/30 15:48
Joseph R. Biden Jr.,Adults,54.251968,38.487069,2021/3/30 15:48
Joseph R. Biden Jr.,All polls,53.904588,39.536628,2021/3/30 15:48
Joseph R. Biden Jr.,Voters,54.204771,40.03133,2021/3/29 16:18
Joseph R. Biden Jr.,Adults,54.556102,38.359103,2021/3/29 16:18
Joseph R. Biden Jr.,All polls,54.124379,39.430828,2021/3/29 16:18
Joseph R. Biden Jr.,Voters,54.033249,40.049159,2021/3/29 11:09
Joseph R. Biden Jr.,Adults,54.557332,38.710858,2021/3/29 11:09
Joseph R. Biden Jr.,All polls,54.021847,39.66327,2021/3/29 11:09
Joseph R. Biden Jr.,Voters,54.033249,40.049159,2021/3/29 11:09
Joseph R. Biden Jr.,Adults,54.557332,38.710858,2021/3/29 11:09
Joseph R. Biden Jr.,All polls,54.021847,39.66327,2021/3/29 11:09
Joseph R. Biden Jr.,Voters,54.033249,40.049159,2021/3/26 16:53
Joseph R. Biden Jr.,Adults,54.557332,38.710858,2021/3/26 16:53
Joseph R. Biden Jr.,All polls,54.021847,39.66327,2021/3/26 16:53
Joseph R. Biden Jr.,Voters,53.854973,40.052007,2021/3/25 21:13
Joseph R. Biden Jr.,Adults,54.556516,38.783132,2021/3/25 21:13
Joseph R. Biden Jr.,All polls,53.974147,39.712355,2021/3/25 21:13
Joseph R. Biden Jr.,Voters,54.132135,40.466474,2021/3/24 13:16
Joseph R. Biden Jr.,Adults,54.874908,38.404315,2021/3/24 13:16
Joseph R. Biden Jr.,All polls,54.380435,39.780839,2021/3/24 13:16
Joseph R. Biden Jr.,Voters,54.812867,39.57051,2021/3/23 9:57
Joseph R. Biden Jr.,Adults,55.376763,38.120135,2021/3/23 9:57
Joseph R. Biden Jr.,All polls,54.974286,39.208636,2021/3/23 9:57
Joseph R. Biden Jr.,Voters,54.92175,39.437541,2021/3/22 13:27
Joseph R. Biden Jr.,Adults,55.376763,38.120135,2021/3/22 13:27
Joseph R. Biden Jr.,All polls,55.064562,39.104932,2021/3/22 13:27
Joseph R. Biden Jr.,Voters,53.827543,40.737961,2021/3/22 9:38
Joseph R. Biden Jr.,Adults,54.431898,38.963521,2021/3/22 9:38
Joseph R. Biden Jr.,All polls,54.326912,39.946276,2021/3/22 9:38
Joseph R. Biden Jr.,Voters,53.827543,40.737961,2021/3/22 9:38
Joseph R. Biden Jr.,Adults,54.431898,38.963521,2021/3/22 9:38
Joseph R. Biden Jr.,All polls,54.326912,39.946276,2021/3/22 9:38
Joseph R. Biden Jr.,Voters,53.827543,40.737961,2021/3/19 12:55
Joseph R. Biden Jr.,Adults,54.431898,38.963521,2021/3/19 12:55
Joseph R. Biden Jr.,All polls,54.326912,39.946276,2021/3/19 12:55
Joseph R. Biden Jr.,Voters,53.251016,40.897037,2021/3/18 20:54
Joseph R. Biden Jr.,Adults,54.431898,38.963521,2021/3/18 20:54
Joseph R. Biden Jr.,All polls,54.036119,39.985409,2021/3/18 20:54
Joseph R. Biden Jr.,Voters,53.273447,40.855667,2021/3/17 17:05
Joseph R. Biden Jr.,Adults,53.808398,39.431897,2021/3/17 17:05
Joseph R. Biden Jr.,All polls,53.585267,40.321243,2021/3/17 17:05
Joseph R. Biden Jr.,Voters,52.319304,41.093549,2021/3/16 13:47
Joseph R. Biden Jr.,Adults,54.237159,39.648534,2021/3/16 13:47
Joseph R. Biden Jr.,All polls,53.88628,40.134543,2021/3/16 13:47
Joseph R. Biden Jr.,Voters,52.110086,41.243345,2021/3/15 10:35
Joseph R. Biden Jr.,Adults,54.237159,39.648534,2021/3/15 10:35
Joseph R. Biden Jr.,All polls,53.846774,40.185976,2021/3/15 10:35
Joseph R. Biden Jr.,Voters,52.311765,41.156289,2021/3/14 11:57
Joseph R. Biden Jr.,Adults,54.237159,39.648534,2021/3/14 11:57
Joseph R. Biden Jr.,All polls,54.065952,40.104361,2021/3/14 11:57
Joseph R. Biden Jr.,Voters,52.311765,41.156289,2021/3/14 11:57
Joseph R. Biden Jr.,Adults,52.991846,39.912734,2021/3/14 11:57
Joseph R. Biden Jr.,All polls,53.154843,40.274014,2021/3/14 11:57
Joseph R. Biden Jr.,Voters,52.311765,41.156289,2021/3/12 22:00
Joseph R. Biden Jr.,Adults,52.991846,39.912734,2021/3/12 22:00
Joseph R. Biden Jr.,All polls,53.154843,40.274014,2021/3/12 22:00
Joseph R. Biden Jr.,Voters,52.101676,41.070142,2021/3/11 21:52
Joseph R. Biden Jr.,Adults,52.981262,40.011153,2021/3/11 21:52
Joseph R. Biden Jr.,All polls,53.043988,40.254456,2021/3/11 21:52
Joseph R. Biden Jr.,Voters,53.095625,40.427495,2021/3/10 13:46
Joseph R. Biden Jr.,Adults,52.840325,38.24952,2021/3/10 13:46
Joseph R. Biden Jr.,All polls,52.958772,39.278536,2021/3/10 13:46
Joseph R. Biden Jr.,Voters,53.408873,39.967565,2021/3/9 21:39
Joseph R. Biden Jr.,Adults,53.526507,37.27473,2021/3/9 21:39
Joseph R. Biden Jr.,All polls,53.447902,38.782093,2021/3/9 21:39
Joseph R. Biden Jr.,Voters,53.357785,39.982715,2021/3/8 9:39
Joseph R. Biden Jr.,Adults,53.451469,37.276999,2021/3/8 9:39
Joseph R. Biden Jr.,All polls,53.368976,38.800609,2021/3/8 9:39
Joseph R. Biden Jr.,Voters,53.546009,39.902223,2021/3/8 9:23
Joseph R. Biden Jr.,Adults,53.451469,37.276999,2021/3/8 9:23
Joseph R. Biden Jr.,All polls,53.55762,38.642223,2021/3/8 9:23
Joseph R. Biden Jr.,Voters,53.546009,39.902223,2021/3/8 9:23
Joseph R. Biden Jr.,Adults,53.451469,37.276999,2021/3/8 9:23
Joseph R. Biden Jr.,All polls,53.55762,38.642223,2021/3/8 9:23
Joseph R. Biden Jr.,Voters,53.546009,39.902223,2021/3/5 19:47
Joseph R. Biden Jr.,Adults,53.451469,37.276999,2021/3/5 19:47
Joseph R. Biden Jr.,All polls,53.55762,38.642223,2021/3/5 19:47
Joseph R. Biden Jr.,Voters,53.641803,39.686254,2021/3/4 20:59
Joseph R. Biden Jr.,Adults,52.645026,36.805394,2021/3/4 20:59
Joseph R. Biden Jr.,All polls,53.061421,38.314457,2021/3/4 20:59
Joseph R. Biden Jr.,Voters,53.872419,39.434674,2021/3/3 15:32
Joseph R. Biden Jr.,Adults,52.233071,36.987863,2021/3/3 15:32
Joseph R. Biden Jr.,All polls,52.898622,38.326638,2021/3/3 15:32
Joseph R. Biden Jr.,Voters,55.02312,37.903046,2021/3/2 10:54
Joseph R. Biden Jr.,Adults,53.310616,35.139211,2021/3/2 10:54
Joseph R. Biden Jr.,All polls,53.544854,37.124568,2021/3/2 10:54
Joseph R. Biden Jr.,Voters,54.867312,37.912249,2021/3/1 13:06
Joseph R. Biden Jr.,Adults,54.049253,34.922595,2021/3/1 13:06
Joseph R. Biden Jr.,All polls,53.922245,37.081727,2021/3/1 13:06
Joseph R. Biden Jr.,Voters,54.808117,38.983815,2021/3/1 9:34
Joseph R. Biden Jr.,Adults,54.541665,36.607013,2021/3/1 9:34
Joseph R. Biden Jr.,All polls,54.403931,38.308259,2021/3/1 9:34
Joseph R. Biden Jr.,Voters,54.808117,38.983815,2021/3/1 9:34
Joseph R. Biden Jr.,Adults,54.541665,36.607013,2021/3/1 9:34
Joseph R. Biden Jr.,All polls,54.403931,38.308259,2021/3/1 9:34
Joseph R. Biden Jr.,Voters,54.808117,38.983815,2021/2/26 9:55
Joseph R. Biden Jr.,Adults,54.541665,36.607013,2021/2/26 9:55
Joseph R. Biden Jr.,All polls,54.403931,38.308259,2021/2/26 9:55
Joseph R. Biden Jr.,Voters,54.913839,38.852384,2021/2/25 19:38
Joseph R. Biden Jr.,Adults,54.541665,36.607013,2021/2/25 19:38
Joseph R. Biden Jr.,All polls,54.479157,38.20396,2021/2/25 19:38
Joseph R. Biden Jr.,Voters,54.76863,38.753878,2021/2/24 13:00
Joseph R. Biden Jr.,Adults,54.383225,36.522148,2021/2/24 13:00
Joseph R. Biden Jr.,All polls,54.264025,38.116707,2021/2/24 13:00
Joseph R. Biden Jr.,Voters,54.845639,38.720261,2021/2/23 10:22
Joseph R. Biden Jr.,Adults,54.374127,36.586582,2021/2/23 10:22
Joseph R. Biden Jr.,All polls,54.406798,38.048187,2021/2/23 10:22
Joseph R. Biden Jr.,Voters,55.287468,38.586091,2021/2/22 20:04
Joseph R. Biden Jr.,Adults,54.84551,36.686568,2021/2/22 20:04
Joseph R. Biden Jr.,All polls,54.732806,38.137972,2021/2/22 20:04
Joseph R. Biden Jr.,Voters,54.844434,38.754943,2021/2/22 9:40
Joseph R. Biden Jr.,Adults,53.841548,36.926738,2021/2/22 9:40
Joseph R. Biden Jr.,All polls,54.452566,38.11517,2021/2/22 9:40
Joseph R. Biden Jr.,Voters,54.844434,38.754943,2021/2/22 9:40
Joseph R. Biden Jr.,Adults,53.841548,36.926738,2021/2/22 9:40
Joseph R. Biden Jr.,All polls,54.452566,38.11517,2021/2/22 9:40
Joseph R. Biden Jr.,Voters,54.844434,38.754943,2021/2/19 13:49
Joseph R. Biden Jr.,Adults,53.841548,36.926738,2021/2/19 13:49
Joseph R. Biden Jr.,All polls,54.452566,38.11517,2021/2/19 13:49
Joseph R. Biden Jr.,Voters,55.451156,38.33905,2021/2/18 21:23
Joseph R. Biden Jr.,Adults,53.841548,36.926738,2021/2/18 21:23
Joseph R. Biden Jr.,All polls,54.449369,37.84585,2021/2/18 21:23
Joseph R. Biden Jr.,Voters,55.484934,38.125835,2021/2/17 12:21
Joseph R. Biden Jr.,Adults,53.741777,36.97763,2021/2/17 12:21
Joseph R. Biden Jr.,All polls,54.457794,37.774734,2021/2/17 12:21
Joseph R. Biden Jr.,Voters,55.490819,37.523365,2021/2/16 9:35
Joseph R. Biden Jr.,Adults,53.898887,36.336458,2021/2/16 9:35
Joseph R. Biden Jr.,All polls,54.841579,37.396302,2021/2/16 9:35
Joseph R. Biden Jr.,Voters,54.93626,37.584914,2021/2/15 10:19
Joseph R. Biden Jr.,Adults,53.898887,36.336458,2021/2/15 10:19
Joseph R. Biden Jr.,All polls,54.567261,37.251158,2021/2/15 10:19
Joseph R. Biden Jr.,Voters,54.83609,37.572594,2021/2/15 10:19
Joseph R. Biden Jr.,Adults,53.902411,36.333657,2021/2/15 10:19
Joseph R. Biden Jr.,All polls,54.442678,37.233457,2021/2/15 10:19
Joseph R. Biden Jr.,Voters,54.83609,37.572594,2021/2/15 10:19
Joseph R. Biden Jr.,Adults,53.902411,36.333657,2021/2/15 10:19
Joseph R. Biden Jr.,All polls,54.442678,37.233457,2021/2/15 10:19
Joseph R. Biden Jr.,Voters,54.83609,37.572594,2021/2/12 13:57
Joseph R. Biden Jr.,Adults,53.901415,36.334026,2021/2/12 13:57
Joseph R. Biden Jr.,All polls,54.441821,37.233365,2021/2/12 13:57
Joseph R. Biden Jr.,Voters,54.526538,37.389629,2021/2/11 14:38
Joseph R. Biden Jr.,Adults,53.901415,36.334026,2021/2/11 14:38
Joseph R. Biden Jr.,All polls,54.253095,37.14357,2021/2/11 14:38
Joseph R. Biden Jr.,Voters,54.598591,37.221876,2021/2/10 20:14
Joseph R. Biden Jr.,Adults,53.819949,36.374483,2021/2/10 20:14
Joseph R. Biden Jr.,All polls,54.289854,37.10473,2021/2/10 20:14
Joseph R. Biden Jr.,Voters,54.618043,36.591823,2021/2/9 18:22
Joseph R. Biden Jr.,Adults,54.088334,36.225092,2021/2/9 18:22
Joseph R. Biden Jr.,All polls,54.535052,36.935867,2021/2/9 18:22
Joseph R. Biden Jr.,Voters,54.16811,36.77631,2021/2/8 13:40
Joseph R. Biden Jr.,Adults,52.492644,35.296317,2021/2/8 13:40
Joseph R. Biden Jr.,All polls,53.093442,36.748001,2021/2/8 13:40
Joseph R. Biden Jr.,Voters,54.109605,36.430653,2021/2/8 9:37
Joseph R. Biden Jr.,Adults,52.492644,35.296317,2021/2/8 9:37
Joseph R. Biden Jr.,All polls,53.156742,36.3333,2021/2/8 9:37
Joseph R. Biden Jr.,Voters,54.109605,36.430653,2021/2/8 9:37
Joseph R. Biden Jr.,Adults,52.492644,35.296317,2021/2/8 9:37
Joseph R. Biden Jr.,All polls,53.156742,36.3333,2021/2/8 9:37
Joseph R. Biden Jr.,Voters,54.109605,36.430653,2021/2/5 16:08
Joseph R. Biden Jr.,Adults,52.492644,35.296317,2021/2/5 16:08
Joseph R. Biden Jr.,All polls,53.156742,36.3333,2021/2/5 16:08
Joseph R. Biden Jr.,Voters,54.267424,36.173425,2021/2/4 19:52
Joseph R. Biden Jr.,Adults,53.128767,34.518122,2021/2/4 19:52
Joseph R. Biden Jr.,All polls,53.754728,35.837091,2021/2/4 19:52
Joseph R. Biden Jr.,Voters,54.283461,36.02439,2021/2/3 15:31
Joseph R. Biden Jr.,Adults,51.021856,33.047034,2021/2/3 15:31
Joseph R. Biden Jr.,All polls,52.652548,35.189123,2021/2/3 15:31
Joseph R. Biden Jr.,Voters,54.584754,35.380808,2021/2/2 15:41
Joseph R. Biden Jr.,Adults,51.566172,31.239489,2021/2/2 15:41
Joseph R. Biden Jr.,All polls,53.192157,34.236291,2021/2/2 15:41
Joseph R. Biden Jr.,Voters,54.806276,34.998742,2021/2/1 15:13
Joseph R. Biden Jr.,Adults,52.163875,31.623309,2021/2/1 15:13
Joseph R. Biden Jr.,All polls,53.396059,34.003756,2021/2/1 15:13
Joseph R. Biden Jr.,Voters,55.142022,35.632336,2021/2/1 9:14
Joseph R. Biden Jr.,Adults,53.111271,31.162567,2021/2/1 9:14
Joseph R. Biden Jr.,All polls,54.281215,34.557801,2021/2/1 9:14
Joseph R. Biden Jr.,Voters,55.142022,35.632336,2021/2/1 9:14
Joseph R. Biden Jr.,Adults,53.111271,31.162567,2021/2/1 9:14
Joseph R. Biden Jr.,All polls,54.281215,34.557801,2021/2/1 9:14
Joseph R. Biden Jr.,Voters,55.142022,35.632336,2021/1/29 16:55
Joseph R. Biden Jr.,Adults,53.111271,31.162567,2021/1/29 16:55
Joseph R. Biden Jr.,All polls,54.281215,34.557801,2021/1/29 16:55
Joseph R. Biden Jr.,Voters,55.100066,35.737157,2021/1/28 19:57
Joseph R. Biden Jr.,Adults,53.111271,31.162567,2021/1/28 19:57
Joseph R. Biden Jr.,All polls,54.222706,34.663625,2021/1/28 19:57
Joseph R. Biden Jr.,Voters,54.449358,36.011902,2021/1/27 17:10
Joseph R. Biden Jr.,Adults,53.243714,31.5518,2021/1/27 17:10
Joseph R. Biden Jr.,All polls,53.949072,35.09413,2021/1/27 17:10
Joseph R. Biden Jr.,Voters,55.25678,37.59433,2021/1/26 10:18
Joseph R. Biden Jr.,Adults,55,32,2021/1/26 10:18
Joseph R. Biden Jr.,All polls,54.80725,37.49861,2021/1/26 10:18
Joseph R. Biden Jr.,Voters,55.4547,37.35875,2021/1/26 10:18
Joseph R. Biden Jr.,Adults,55,32,2021/1/26 10:18
Joseph R. Biden Jr.,All polls,54.9925,37.27006,2021/1/26 10:18
Joseph R. Biden Jr.,Voters,53.57021,36.14697,2021/1/26 10:18
Joseph R. Biden Jr.,Adults,55,32,2021/1/26 10:18
Joseph R. Biden Jr.,All polls,52.9743,36.03907,2021/1/26 10:18
Joseph R. Biden Jr.,Voters,53.57021,36.14697,2021/1/26 10:18
Joseph R. Biden Jr.,Adults,55,32,2021/1/26 10:18
Joseph R. Biden Jr.,All polls,52.9743,36.03907,2021/1/26 10:18
